dataset_record_id,tweet_id,system,model,model_version_or_revision,generated_translation,generation_status,generation_timestamp,run_id,input_sha256,record_input_sha256,output_sha256,attempted,runtime_seconds,error_code,metadata_json
record:630551a30b96a159fc3b222eda1e15619f5eb135245124e28d7c685ec7a531f5,878930813320024064,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to the Pacific Mall parking lot being full, traffic is heavy on the road from Tagore Garden to Tilak Nagar.",SUCCESS,2026-09-12T17:12:05.415668+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,276858e462ae3bd33ebf5fe4b26dfcb7adbf537f58bf5cc8b08453a53fa4c066,3dc1d1643fd4848de8f9e0f1b7e14464911c6e2a952ae644c206a794ab74592e,True,36.053233,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:63595ec2a7f31057483ae963e82bcd548494aad5fd25794afe59987ab7feca50,931359159022264320,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Rajouri Garden to Dhaula Kuan, Maya Puri A truck has broken down over the flyover, traffic will be disrupted please avoid this route!",SUCCESS,2026-09-12T17:12:41.464220+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,742aacc7b36d7f077d364d913ceba6aca328bc5da0f89b68a18e4f1ba7475bae,dee1366490a14d379949e1e9940f9acf24d4629d91ddeb61a3f34ac8d5c0f27f,True,38.337508,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:639670a6258ddfc78ca2e0a01a03710427c2d8237bf726a6d03bbe040f5b3a5c,1091287319422926848,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Traffic will be affected on NH 24, Kalindi Kunj, Sarita Vihar, Mathura Road and DND towards Ashram due to farmers'procession / sit-in protest.",SUCCESS,2026-09-12T17:13:19.796304+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,d2374df76d181e5ca59d98ce14696cd53053f4716af22f58ad25619c2442e75e,6516415152536d50fcc793cee4c1774a5d0cf99613c8a06b95755b7aefc29c14,True,19.395146,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:6396b11b6468e00850ed739fe129789cd08528571200c5b6e8a4496dad3e4a3c,594167561484378112,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert A DTC bus is parked in front of Sagarpur Mata Mandir, sorry for the inconvenience.",SUCCESS,2026-09-12T17:13:39.202282+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,6cdf2241936acd05eecc65dbed675e495cb727b624fa17579fe080ff3abbe3b3,bd2941f17f47f385fe74c524359c727f56752f736ef6c4bc9644a0d035ac201d,True,5.520573,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:63c3a30f9195f11f84516099dc0418ef51284b4c22c51ed7a5e0cc357c8b98d4,916142925666324480,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert 6, 7 & 8 Three days Radha Soami Satsang from Mahipalpur to Andheria Mor, SSN Marg to Bhati Mines, MG Road & 1 / 2",SUCCESS,2026-09-12T17:13:44.722892+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,36e09ceb2e24795c3100d0e520302b05de5a1db7a969abbc6862efa55375a217,6e4927497251773b254e10f359924bd57628fbb8a833541346505a72ce0fa127,True,10.798258,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:63ff45942b707feb242252edc78f16bf17886103af8e937812e21ad33db1474a,1022688317417168896,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert A tree has fallen at Qutubgarh Chowk affecting traffic. Please avoid using this route.,SUCCESS,2026-09-12T17:13:55.520863+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,0194fc856ff79426389ada542042c6ef6ca397501c4c5ff238bb85f23cacde13,9b8c19b40fce3cc84d2d0dc46f952ebb355d6572755af4d9277a4bdd5e600548,True,20.867046,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:640d20d0d61979ad65de958d07403395179e2ffe6aeed67ee81191ad4b43a8b5,919871036027322368,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Major Suresh Marg Traffic will be affected from Mayapuri to Rajouri Garden (both carriageways) due to fire at Marble Market.,SUCCESS,2026-09-12T17:14:16.375543+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,b05db3f42093b16ca66034f726b58ab52c028ee48cb534bad619c0503eb87ef4,16e46f44ec4d993daba44d685b02f3d4557d15fa33ea598699dcc2d730ddcece,True,34.210887,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:64ec63a554c08a303c531371390acf6ee4e8a8b6116111a6881074412dbfdc5a,1072703669207007232,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert: Sewer work is going on in the route from RTR Red Light to the airport, traffic will be affected.",SUCCESS,2026-09-12T17:14:50.597681+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,01b48211b346a21fdcaae9e826d9c43e00c02237cf344f271c8e6564100add51,9eed378569f369bd65f8177bff8d9dc31bc75f68219cd61e3b51d311e6bb3da0,True,24.176926,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:6506e041968a6214acf502f15b8c63902c462c161dae83426940d683e355fec9,887192837619564544,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert: Demonstration underway at Ramlila Ground, Ranjit Singh Flyover, Tolstoy Marg, Delhi Gate, 1 / 2",SUCCESS,2026-09-12T17:15:14.776480+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,43765ff3ce7485f86b7b96ca05f12be611ae4e75e69e693d2cb0516293f378df,98247d74cbf0f1293ff1ae711d5cee6c8db51ce11ce5463ca8442cf047632e6d,True,9.879995,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:654777e3e153716080ee162cf27f817c2a8f1cdeff41a487ee1eed8f8a1decbe,1068392751803195394,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert All India Kisan Sangharsh Coordination Committee march has now reached Parliament Street (near Police Station) Traffic is now normal at Ramlila Maidan, Jawaharlal Nehru Marg, Guru Nanak Chowk, Ranjit Singh Flyover, Barakhamba Chowk.",SUCCESS,2026-09-12T17:15:24.656495+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,dcbfdff73c4aee04b8ff2fd2a6b00a7a3c4a5ccc842fa7c68218392b7c971c61,62ec3a2b4cfdffce2a1f70e9e8a76d733f5f3e7b4f77c62cc4ca47c45099d3d2,True,11.458993,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:657ba968cc5ff2a31a7f8f4b2d63db845d110e12fbf2bdb426d176d24e8a0bef,1050017683113152512,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Ram Barat Shobha Yatra which will start from Chandni Chowk and go to Ramlila Ground and come back from Ramlila Ground to Chandni Chowk. The route is as follows - 2 / 1,SUCCESS,2026-09-12T17:15:36.115869+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,37acb83c7f6eadefaa5c7e345a696ded65ba7acd1bc0c742a4d865d20612fb43,593162142dfd5de8cac2aaab6ef46a55befd84508a3958e430f2069fc73925ca,True,19.796514,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:657f2a278d5d3fd3128588a03689d90f522f00e850b55e2df1c3905dd852d626,1123217990789373952,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert A tree has fallen near Narela Bazar on Narela-Alipur Road, traffic is disrupted.",SUCCESS,2026-09-12T17:15:55.910241+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2560087624f15beab1992d76bb450d0083a22f825ede40abb0ef845240a4bb4d,e46b06c88f05f7eb1e7e1f8bd1141e74d2522053a8795487654bb083aa1a43f6,True,23.358662,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:6598c8efeba7b3c26cf0d1c62f6403e0a2ef2fc4b7641ac5a0513f65a835ee33,619786969623695360,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is affected due to waterlogging on Rajapuri Road No. 21. Sorry for the inconvenience.,SUCCESS,2026-09-12T17:16:19.269646+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,e6b24657ac3fab9bdde010a76ee315ee2d46971cd91ad89c5e12ca2edcff7e1c,ca77866c6f32e18dd21085c57fa308c1f473849432e4ed5d500df5a66da8a651,True,24.618241,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:6611daf7a7e623fa18bc64bbae12ff89546b5042e645c9bf103437bfaec487eb,584254463549939712,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is disrupted due to waterlogging on the road in front of MCD office which goes from Pahad\ u093C to Bad\ u093C Hindu Rao.,SUCCESS,2026-09-12T17:16:43.886514+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2b1c1cf693aadecc76e98493ace6edf0c6b5291b94f8198fa6468b8652f02669,13fea3ba61ed8cd293e47950cba4c0e5198e38ed665de71cebb94d74b76ab6bf,True,69.112514,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:66b414368e2cd84e0407dc2ce37587a9f8305957ad469a20c5743233094215fa,816309525128978433,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Delhi Jal Board work will be done under Patel Nagar Metro Station tonight (11 PM to 5 AM) due to which Patel Road will be closed.,SUCCESS,2026-09-12T17:17:53.003960+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,93a7ecb81e474ad8911c7af7f4c7681908cf05e0fe0c9435636dd3ca7e0829bb,e0df3bdb49cf0dc5f023180c21c643368a057baf4ecc271ac361b9c2ce90cf10,True,31.982885,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:66b6bc072a63f8cacfc36b9d96e744d2a7276c3c38108f402b6043fe614dcee4,1031143492565655552,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is affected due to waterlogging near Tivoli Garden on Chhatarpur Road!,SUCCESS,2026-09-12T17:18:24.983415+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,175af6ef9a5c6646d718f42e4b2fe225c316e4046b049508139ffbabadd1989e,90d649b86cbfdf4a7f44038909364f2888426a635d5f716f42ec6c881a8b9292,True,15.885476,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:66f57e52c753c42d66afa4925ea48c2cedbc04393414209d9bc21fe2f3299dd5,803906475173154816,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to heavy traffic at Barf Khana Chowk, 1 / 2 going to Hindu Rao Hospital and Barf Khana from Rajpura Road",SUCCESS,2026-09-12T17:18:40.869613+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,61bc51a187962cc9765479ac4fb3d7547d2acfd2d3555251c1df58093d5e1b9c,6e287f83ae44288e912db7604ac62aca39bc6e142df594eeaedc8c59b2eb8027,True,27.200793,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:672b4f7eea07218ffaae3a68498ccf3c2f9d8e11a1055c391821c1880123efff,850535883778531328,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert The MCD's road repair work at Barf Khana Chowk will last for 15 days, due to which Sarai Phoos Road 1 / 2, which goes from Khanna Market to Barf Khana, will be closed.",SUCCESS,2026-09-12T17:19:08.072458+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,0dd470720249055c1e1cfc4eeba2426bd385fd218be5bf74748a9f53e771482f,9a1dc592f19bca8dc70fc7832fc3fbcaf195d3c74fa0561519fdce331891105f,True,37.365179,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:673176211d9cefe170bd5f56a47cc41ff4becdbc398fb6223896b51f3dd20fb6,987600089228001280,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert: Traffic has been diverted at Begum Pur village turn (Near Hauz Khas) due to sewer line work, due to which traffic is disrupted.",SUCCESS,2026-09-12T17:19:45.437720+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,e240c5af07accbf2c7f18594e5df46cbf3816f325db30fbd4f1ebda994ad0177,724ec2ebd043905e80ebef9906b4a4a956994aa15537c209624161e270496bd1,True,29.456369,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:6735f16ee5e137964d44c22bf51e8baa570a69858c63f4e8770b4b3422e2fa20,619788353970548736,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is disrupted due to waterlogging at Pul Prahladpur red light. Sorry for the inconvenience.,SUCCESS,2026-09-12T17:20:14.894862+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,5342c1b51a3a4a018be3ddac895adcb55d9fab1ec2b2eab081dceed71ca44cfa,0591940f044263cec44d67a6750d8f9be57ceea371ec91e72b425391483ba64e,True,20.495452,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:67759cd2bcc0ed91f182cb44cfbd6793955b7c75e4bb1234518da32d9c65b612,928839054090690560,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert: Diesel is scattered between Ashram to Lajpat Nagar flyover, vehicles are slipping, please avoid this route.",SUCCESS,2026-09-12T17:20:35.388338+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,47a03a5542e22848ab5986f6de520e7ee7c0eec0be55d44d0cf0ee45aa9086a5,6b62a78b5b7dd223e5e0070bb4ced416ea3c4f31912bf348d545950c3b21dc78,True,24.214612,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:679173c161f040d17e431a29377b5497585dfdbb239ed80dfee78a80dbf04891,1009278604650471424,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to a crack on the Durgapuri Flyover, traffic is disrupted on the route from Durgapuri to GTB Hospital.",SUCCESS,2026-09-12T17:20:59.606111+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,dd0963da722b2f98cc51fa196d0a74e3e3814ea97c6fd5423b2741426b909218,39e2317018e25048f0dd18e285037736517d4b04a14d2434823f3ba2f495c195,True,23.828799,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:67a24cde596615b95d58bc0087194430e61be434be4215867dccc209ccb8f76c,789667261506211844,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic from Khajuri to Wazirabad is being one way today from 08.00 AM to 10.00 AM and across Yamuna 1 / 2,SUCCESS,2026-09-12T17:21:23.434068+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,960e988c0e681b66d46ae003d3cbbfa321480d465f4d4f0273abdff69c5e3c98,8a882812b6d40c6daf391accb53f60604686896bbd91b70e1c7447bb1c60f5d4,True,33.775914,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:67d6271e6d2344cd5def5075e62c8f542b08345fe48e3e3b2b269f137c653241,1040963717490520064,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert A car has caught fire near Telco T-point on the road from Ghazipur to Anand Vihar, due to which traffic is blocked.",SUCCESS,2026-09-12T17:21:57.209775+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,dd43e599f6383cb33f16145fa5de68616e73f9ec14dec44003071dcdbc250325,3910c5f15f9b9ce728436bf083c3ccf5ed81726fcd6301806a9f9b8ae80c7ac7,True,28.068338,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:67fa2fbf8500bc5f0e421f8013410650cefbe38d29594f19c4a434f732ffe911,1093386879162957824,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to the sit-in protest, traffic on Red Fort and Nishad Raj Marg has been disrupted.Nishad Raj Marg traffic has been closed from Chhatra Rail and traffic has been diverted from Nishad Raj Marg towards Ring Road, Hanuman Mandir.",SUCCESS,2026-09-12T17:22:25.278685+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,51ff3eb5073ca155b120ce582b79af1b861e4ea8b1ce67c51cf483acc7a4bb04,602b23aef664b312fe0f81df2515a1d4eb2d0af9b3f42c93c320d55a3c51b56a,True,35.874335,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:68244a3f3e46608b52dcf3174b36ffdd34305c17bab8430f6604011b99f8f9ff,1118194758675910662,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert From 12.00 tonight to 04.00 in the morning, the work of foot over bridge in front of Dhaula Kuan metro station on the way from New Delhi to Gurugram will be done, due to which traffic has been diverted.",SUCCESS,2026-09-12T17:23:01.152104+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,9f0cc99e4c3ce507ef980b71b137d61b8fb5c927c41fadf82ba27fa4b491885f,180b5d20c337f9735e24c7cec08af8bfc698b821a19bebc846954266bd6cf76c,True,35.471979,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:687d4d98f94f3e5ebd0fa7c7aff01bc84925f7abfadfccc5c5e47050052415b8,1063975255956434944,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert: The road from Moti Bagh towards RTR has been dug up by Delhi Jal Board, due to which traffic is affected.",SUCCESS,2026-09-12T17:23:36.617155+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,fe2bcc98547067d4324a23ff426d464e84fb2ed4bb50d6271b77d8ea4c941d48,6c3b26da8e7bacc388986de49e53647720675171d26f12c46d9ed06e34320f8a,True,22.731738,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:6923336339633ffd5f2b40882cad704e30166a62eec1509a31fe15f0d08057b5,847312330018897920,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert The road from Mithapur to Faridabad is cemented, so use Mathura Road. Sorry for the inconvenience.",SUCCESS,2026-09-12T17:23:59.359112+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,982b8115747df166ab819d4a4b875075da531cf0464950806584a9fd290a01db,6f512620828d52450c16e56dcad048e9dd33b5e95a4afa4d180b1533ef5f11d4,True,19.823409,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
