dataset_record_id,tweet_id,system,model,model_version_or_revision,generated_translation,generation_status,generation_timestamp,run_id,input_sha256,record_input_sha256,output_sha256,attempted,runtime_seconds,error_code,metadata_json
record:7982ca8310417afa35a0718ad9f074fee9b5eba2c30c6d19486631af3273ec2b,875534354251866114,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,c2e457e46ce38562183e23e3f4d778f669bd557839f6a7e1ec10e5cbc85ab325,,False,,HOST_NOT_CONFIGURED,{}
record:7a2a45d260e1ce9b5c38bdab5c2fff35f88b2cadc26a805d825ec8445d513a0f,931368475443916802,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,356d21aa47dd6d1af621464eab4d768b109425f5acd9e49b17c3070dc1ebe19b,,False,,HOST_NOT_CONFIGURED,{}
record:7a62ad79598b9fedc7092a31f6ba61dbdfbe78b5758077c1d4245681ce3acd4e,820983232346918912,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8067fcac07456fadff45a9639dfe456140e762ddb6f03e20824e5130a59615d7,,False,,HOST_NOT_CONFIGURED,{}
record:7b4faf2ce067b0e3e5a450e2c0573b9148b07e1b13906a0d97f8cd022017b1d8,563697719945207809,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,3b9c1e2afc99110f08f6f170fdad02ba64ea0dc4fc6bb62e8223398eb4acdde1,,False,,HOST_NOT_CONFIGURED,{}
record:7b695b0e5b33d5071f6f9bc5fc637a910c422f8951d5435cfe7d8f03c622a49e,790382413012692994,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,d1208d94aff8e62b3c0e172b7cba19ecdd244b4a6cfd879630bfa2056797a5ee,,False,,HOST_NOT_CONFIGURED,{}
record:7baa034c78b71d638d2e619529d6955c1b75eeb18de5ad59df008ecbcc3c35eb,996550725629919232,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,5f08a769a22b06bccd8976be384237a37f1c1e154861343d98236e56c9864f6c,,False,,HOST_NOT_CONFIGURED,{}
record:7bb59d3128817a135ea2656722d5e4dd13ed371d443f05658b9dc18186dfd564,538343621289062400,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,98cb074e0959997bf5720651d82b5d9e172bef95353461255999d8b832367dd5,,False,,HOST_NOT_CONFIGURED,{}
record:7be445a69b3d10e15b02c5d740b678e9ce7f6aca9c6976ae1a544ed15e37bede,613951248434397184,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,079b822313c4e372e70c11cb5d6a6bd8ab3905bd72822cf94e8f439fd1649128,,False,,HOST_NOT_CONFIGURED,{}
record:7caff7ad74636dfccdf23740fa62efbeac7ba44808c2411227b113f81e11e48c,1069543915559272448,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f2cef321f959f900f6249801359d0326f8dea1a387ff44837da745905e4513a4,,False,,HOST_NOT_CONFIGURED,{}
record:7cbe730d5cbbe37c4243abc202c76d17394e4f9d35beeeb06daed872a5d3fcf7,903125520308568064,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,c6ba1affca6784c875307f7a90b0acb6e5e19a770b6ee8b7265e189fa1761694,,False,,HOST_NOT_CONFIGURED,{}
record:7cf9d24f2923385e444ec3162f053a74612eceefb67685672a01c7d22f7c582f,773425830840111108,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,a6f1d08d783090dc4db36d476a72e5b69fac5be945b059738f9ad664ee95d845,,False,,HOST_NOT_CONFIGURED,{}
record:7d19a66a9da00e558d2e74f0ab5dc3a42e59106a7a109d819c64db80def9d94d,1026359777822167040,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,842cba64cd0f1ba601ae16afba6827ceedc83bd4d73f7d04f083662235c6a144,,False,,HOST_NOT_CONFIGURED,{}
record:7db77070effcce34e601e904f6517b06c4815074367612383ca02425aaaaab60,1101137693948428289,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2e081e4a9eeecd720c393bf9a116ba4a21e44c3497fb710d000bc78dd2d8cd71,,False,,HOST_NOT_CONFIGURED,{}
record:7de20d5a65a652fab68bd846018792d81947d65b3be83e3fb0f8c554cc5e4fa8,1091332665909731328,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,de958b0b079ffaddf02628b25037a9651b22ca7fcc013f827264e91c84b8b0d6,,False,,HOST_NOT_CONFIGURED,{}
record:7e0c5efdf764ca7c4fd10e5e99aa14177c9cb5278bd501dda2a724667aeb9724,1020608798287806467,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,fa247e01cbd89aea1538b646b3ec4fbc16b881c61e4458c973de0052e1d20dc1,,False,,HOST_NOT_CONFIGURED,{}
record:7e30cd0db4f98844e737dd21a38f8fd5ca5ec541e625f50d365f39ae0c03e5fb,1087692086747561985,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,363a692fd3344cc1ef4468b4bb5cb98f3712b201180f8db3eab82a7cb443d4a7,,False,,HOST_NOT_CONFIGURED,{}
record:7e31a0f0a9c57379b669976458138e0e59111ef48c675724630fd4d9fa24095a,869062458270302208,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,6e09ab93380358f6b16b740034b5f0304a66f19f967f6154976d698ab03ed51a,,False,,HOST_NOT_CONFIGURED,{}
record:7e5b2c6db0a91eb1b06b49438e7b2ad870aa9e9953178b25074d738c020b2996,1088794558945742848,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,9d18369b87dd68dcc123fcbed0f090fe1f1648021cf1c86b1b65dd8dd5dc5b95,,False,,HOST_NOT_CONFIGURED,{}
record:7e5c2bb4e926a8369707e46930397f764e07baaeba5f64d5dc125a66c157470c,1017740594343317504,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,d5b902f42fb85e40f0db76eb6e83c2819d36e05efce3ad2acff37e7e4e26e237,,False,,HOST_NOT_CONFIGURED,{}
record:7e84c496e0d33f9af3e691ce8959c4911a98cb08929da5de691e25236f23a555,829684930619772928,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,3df7b2a6e035d9ab5f82d24297d282e98b9e3f4fd0bf8dd92a88aa16cec2bf5c,,False,,HOST_NOT_CONFIGURED,{}
record:7e8b1522a2de5b36e3a0c00be6e06edfb5dd74c91eb370d598558f9c4958b26d,1094578751244062720,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8e5585e7deea48827dddf0a4dc570e0dffd7ee514d9b271e851b116996fb2563,,False,,HOST_NOT_CONFIGURED,{}
record:7ec4e21d77deb8dbece7949fbd4806e8180b7ee7ba615a47bdacd65f0bc05acb,1059407770053562368,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,cf1280222765752df83876096b95ad6b9fa0fcc1373af36cc7247c8572ed1d86,,False,,HOST_NOT_CONFIGURED,{}
record:80ba01155f69409b4a689455298cb59cf4b76a34a9e60cd57fc6221e3cb3c39a,945162367431618560,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,6821fbaa4974fbae776387cb3c32df8bb081d786c434baea13e121d426dfe6a2,,False,,HOST_NOT_CONFIGURED,{}
record:813c52bdd788a36b03474df8fd7f9af9b10f8a368cbe8e94c7576d696b9c4f52,847806726225121282,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,333300254ef263b387d9735c3ff1bc8c2d1dbfaaff8147aa1d1e1b134721bf76,,False,,HOST_NOT_CONFIGURED,{}
record:81410d37f7187382e7387f3a986cafbf14024dfdd7e0a8dfc020047aac2eea05,875732360255250433,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,ec3135370eb0e479449135b4e44266276b2d59e5f4ab176d7b9d6f31115c4e49,,False,,HOST_NOT_CONFIGURED,{}
record:8148717e041da3a8b344c95bd36a5b2fc4400cd50220a338b16c168dd09e7a65,1068475981554438144,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,fb9211622cefc1c98279acac45cf180e3b23dd2a496a2606e490d1d205060d5d,,False,,HOST_NOT_CONFIGURED,{}
record:8149076702e0c98c5dfd86b32fdd3aae932401630b35cb462f974d25cba26a6e,563672502153801729,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2c7d9694931486c20cb0ae31be7102acef458c234f1173b13abbcdd38ac36c54,,False,,HOST_NOT_CONFIGURED,{}
record:8152ee49434803cdbd85ae2f29d63d57a9e1c2de78f37953e967b63e7a542919,547019677063708672,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,ab3ef7f3746bd03e3b7603785f31b2a4ec4374513ac800ce7ff1a756da65e5c0,,False,,HOST_NOT_CONFIGURED,{}
record:81cf129207ab5250aaee66bb7446a97c14b2234feea94fc06bf3d2f3d35ba6cc,773031551319748608,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,b6322e218947dd9a1bf978554faa8d2db96b14391bcab1c622dbf520835f0d8b,,False,,HOST_NOT_CONFIGURED,{}
record:822ed4946515b20ed46969ddace06bf6210a91b6674e035ec869128908d2b9fb,964359646986162176,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,92864b6ba7e01c8f3f2ee399e25e0cb98a3c71dd1ba6cb54a26b300306e38064,,False,,HOST_NOT_CONFIGURED,{}
record:82a093cc92ce34aedc995c664a7dd63fba35344b95f4ad36b6c7007e8f6ff875,903444412583182336,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,63fadc5c2dfa8e280e0b3133e8bc1284413505a72cdd38cf64a58f6cfe488bf3,,False,,HOST_NOT_CONFIGURED,{}
record:82ff50f6067e80c65e9727cc8653c18e36405f62153c4399d2f2f39ebf8be251,1011424281404870656,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,25acddbb3a24181041dcfce413a299c20246fdf10f20fae1ca98de63b5644298,,False,,HOST_NOT_CONFIGURED,{}
record:83c57880876ed3c6ca7df784b5bc78a49a9bd398781a0ee4333d919b4bbed911,773684127509913600,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,7cfc13fe66ea62b3ed1089e27e6e9530d06cd036c5e8ee8043a70e3591b545bf,,False,,HOST_NOT_CONFIGURED,{}
record:84733b70ae8ad43a557969301019af9c93485c92e8e5c6c07c99e73861f6df40,1106536442505900034,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,166ce2dcd849f9bc79b5a9fa4c98d55dcdb4bcfde8ce66d4bd1ef22dc4aecae9,,False,,HOST_NOT_CONFIGURED,{}
record:84bc9210f381bf4b4b4eeb1bb61633b2772596c4146ba834a4f5c35afb9510d5,1044080421888303104,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f6cc94ff1a7bebf96e61189fd4cfdcb50e0cce6983a05a8243cd272a1410149d,,False,,HOST_NOT_CONFIGURED,{}
record:84d198e9bbd4b0f4ca83efd047e1c58024095c11ae9c7bc0148188abc7795e1c,1068390533184204800,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f068d30ddda49f3b5907c4650835ddcc4cf037ed0870ab429d9348a4a22ded98,,False,,HOST_NOT_CONFIGURED,{}
record:8575654e9572bbdea4f460c5d9cdbfc3a15c2ccf742ddbc964f1874998bb7bee,1077068042964688896,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,01c4e36e2ab16986ce1eb9ae5d86a33bbd6a0aa9d9950755aff0a2cb5e1f5091,,False,,HOST_NOT_CONFIGURED,{}
record:859de0f3fcbb6577d279e49f98f445b6b80568fd04d10eea4a3030c2334a9cab,1082491836617408512,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,3aef20d7fec9555205270a5c5a3224d492024e0f265a7612604bae1ded58c40b,,False,,HOST_NOT_CONFIGURED,{}
record:863da408d7916dbc24d4f8db269c8d039334ec0fc08b97246d6337748df5689a,1084094604050259968,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,68f6c0c736c8490833e21656490f4aaa0401fc4203da4e908c1a3093b2549e17,,False,,HOST_NOT_CONFIGURED,{}
record:865bd68c288bbed00925e733b0afa1b8bcd1c8ce7b540505364eabb0b0355984,880771856072036352,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,1c0f84bcdd6e5dd5fc351f108d1810b61ee11d91172810eb08a1130bc38a4d6f,,False,,HOST_NOT_CONFIGURED,{}
record:866745dae00e9dd247d6d7aa4375ef51a6b0fff2424cd7a9e89dbc11cc651952,1104550569518149632,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,634b62c2aa8a584bd329f37a04ecc9c0e6f8395624ebd4b47ea015ee3ed28c1e,,False,,HOST_NOT_CONFIGURED,{}
record:86847349bdb254352ade4fcaa13bfc53ae53cc9d2a283dc3a2a9cd17f8c61bc0,1025995436711075841,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,60310e78fe8f8812c9e6ea7c54c462606a9914c628fbfb49136200b4568709c9,,False,,HOST_NOT_CONFIGURED,{}
record:8782102761acfd941db8f74b1cf59986bf507240730865e9f1aa275af8fbd4e6,868057446333284352,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,0a14e53074bc7841c52e74305bcf71dba09eb7cd4c7322aedcbb388b484bf8ee,,False,,HOST_NOT_CONFIGURED,{}
record:87aae242b6ea469c71f79a6932977a47522cbf08b865636b8fe1d7abb25b4248,903097005337067521,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,7839261d27c6166a9e34d30e47e38e74dc89189cabea1294ea9b6fdf6bcfe3a7,,False,,HOST_NOT_CONFIGURED,{}
record:87f7f6bdd05e3ecba3246ca3914b30780340b15331b3dd11d1a92976870f46ff,817549217145065472,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2040ae9ffb2252b660031d2e19e78184c1e8d83064e51919cd490579e54dfaa7,,False,,HOST_NOT_CONFIGURED,{}
record:883a9879ec4b5c91eb35ee85fee9b088dfcebc4d549f15a64267689e2426f536,1047011304102420480,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,e009e36f9de5397e346ab5b19f228f03576855af7479a74645b58c1ef7a82d4c,,False,,HOST_NOT_CONFIGURED,{}
record:8899ecccc32f36c578f04a63bee014761b4aae5c799485cc529710eb6b40b957,1034323999323373568,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,de4a4aaa72f518c4394c8549f92c0391a2570931f8187f9811521fe357108adb,,False,,HOST_NOT_CONFIGURED,{}
record:894f97e45953e40c0f8b2caf119624269ea00f9ec13ac66cbce7266b23516635,1091352590133198850,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,05331b3f1208bf28c3bfd4896be8d6ce4cf95189b86394b8338c87c89a5f4f67,,False,,HOST_NOT_CONFIGURED,{}
record:89b64649a0c6654f9bf4191b81822cab0300bf2c30cff832664adc818950d4f2,1117617399652503553,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,7dab28289704dae995e86cc96cd5aaf1b3cffe2f610a8dd31e47f385c5deac4e,,False,,HOST_NOT_CONFIGURED,{}
record:8a0a2660b4645ccabbb7831e1c1f9d1c9838933cd02097f3c615070f679ae486,887265875820032001,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,1c0ca4dc3ad7bf2bc337f5604ca3a4ce3459d4a23d05b6ffe537c0e7e34f4066,,False,,HOST_NOT_CONFIGURED,{}
record:8addd6040297578b05c1e83c66975bc5256371f7e5ff141861d33737d5a719b3,1121620211377950721,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,4c0a48e1ebb9edea7f290fd8461432c0ab6b35d1e5c5b040e63f2469deaad869,,False,,HOST_NOT_CONFIGURED,{}
record:8b4acf865048c85422a232ff86a2530bd7b56be2fe34faf0cf4619fd1beeb0af,892016002120077314,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,07a25c198c91cc124df78b159c5cce24dd74739dd259c1dfd3b7510d86fa75e8,,False,,HOST_NOT_CONFIGURED,{}
record:8bcfdaf1609ef837c4eaecf9e947a483f4d0af158f3065008b5669daeae6f60d,907058053815472129,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,592ba035db7be34ff444dd357e436a759a40e5330fc4e6ab5a4b4f04a519c1fd,,False,,HOST_NOT_CONFIGURED,{}
record:8bf988ac4ae6ac8c9aa6216e1d4f4d399e09da48e437630b7cab500864bc5b90,1089499637428428800,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,cec54c970b94db98d5e9131559ce351d704b7d9719019b56e3e08992b168e62c,,False,,HOST_NOT_CONFIGURED,{}
record:8c3c65e2b2c19510b0525f838f0ac68fec15f4d3ee64137fe321d985729b5500,895945934026153984,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,d762a2f43031a71992f92c166be34712bd7105882b7bdd1d73af2baf07f60f26,,False,,HOST_NOT_CONFIGURED,{}
record:8c3dbc3b96ee8a8923f8e60a3b0d8bf5fbf42d9c72493f33553843b2b788a659,980638565943005184,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,129ef1c260e58a202460f845e0cd7e4e6b257a6a740af7f1c60d84bbb71a59b8,,False,,HOST_NOT_CONFIGURED,{}
record:8c63db653345752ccf3c66b074f101697a22d5fc4950d786708b3115c986c34b,892033173479014402,ollama,qwen2.5:3b-instruct,UNAVAILABLE_NOT_RETURNED,,BLOCKED_NOT_ATTEMPTED,,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,bc2515f1f165882b202c3c2dd663cf61d4c6b24ee2689bcac80ca540f68bc0a5,,False,,HOST_NOT_CONFIGURED,{}
